src_ip,dst_ip,src_port,dst_port,protocol,tos,packets,bytes,flows,start_time,end_time
192.168.1.24,10.0.0.195,4607,53,UDP,32,534,284622,2,1719837752,1719837759.5337
192.168.1.113,198.51.100.11,60176,443,TCP,64,521,428262,3,1719840718,1719840723.9459
192.168.1.173,10.0.0.206,38371,53,TCP,32,488,97112,3,1719842144,1719842144.2731
192.168.1.249,8.8.8.2,51811,123,TCP,32,479,174356,3,1719841260,1719841265.3468
192.168.1.140,10.0.0.158,61470,443,TCP,16,605,134915,3,1719842235,1719842237.8584
192.168.1.14,192.168.1.3,63033,443,TCP,16,414,182574,3,1719835470,1719835473.1997
192.168.1.51,10.0.0.159,40704,80,TCP,0,685,663765,2,1719835804,1719835805.9588
192.168.1.216,198.51.100.40,27291,443,TCP,32,361,164255,3,1719835452,1719835455.0559
192.168.1.90,10.0.0.116,50247,123,UDP,64,315,241605,3,1719838492,1719838494.3981
192.168.1.252,10.0.0.165,28071,123,UDP,0,357,308091,3,1719840846,1719840854.7901
192.168.1.83,198.51.100.21,2841,443,TCP,0,899,176204,1,1719836195,1719836195.8895
192.168.1.61,192.168.1.144,56302,80,TCP,16,65,37050,1,1719837078,1719837078.3455
192.168.1.47,10.0.0.157,28757,443,TCP,0,173,38752,1,1719840723,1719840730.1107
192.168.1.31,10.0.0.93,65202,80,TCP,64,283,126784,2,1719840902,1719840910.6733
192.168.1.178,198.51.100.33,5266,123,TCP,64,116,8120,2,1719837798,1719837807.2139
192.168.1.69,198.51.100.14,13250,443,TCP,64,184,103040,1,1719835291,1719835293.4603
192.168.1.125,192.168.1.232,32325,80,TCP,32,533,526071,3,1719839300,1719839300.9751
192.168.1.233,192.168.1.60,5787,123,ICMP,32,410,123820,3,1719841832,1719841834.9385
192.168.1.60,10.0.0.122,56745,80,TCP,32,174,171216,2,1719841373,1719841373.8654
192.168.1.106,10.0.0.71,25761,19926,TCP,64,247,239343,3,1719837778,1719837787.769
192.168.1.101,10.0.0.26,4338,53438,TCP,16,670,375200,2,1719837386,1719837391.0399
192.168.1.215,10.0.0.248,9724,443,TCP,0,335,100835,1,1719841632,1719841638.712
192.168.1.19,198.51.100.38,16029,443,TCP,32,278,234354,2,1719836213,1719836220.525
192.168.1.154,10.0.0.117,52115,53,TCP,0,698,434156,3,1719838730,1719838737.6978
192.168.1.110,192.168.1.134,55198,10337,TCP,64,629,163540,2,1719837614,1719837615.6037
192.168.1.166,192.168.1.240,42763,80,UDP,32,728,211848,3,1719839504,1719839511.0862
192.168.1.19,198.51.100.22,33586,443,TCP,0,834,248532,2,1719840073,1719840076.8575
192.168.1.123,10.0.0.132,30074,123,TCP,0,195,78780,1,1719839496,1719839501.0936
192.168.1.127,10.0.0.229,22671,53,TCP,32,933,810777,3,1719837768,1719837770.4837
192.168.1.97,10.0.0.180,58909,123,TCP,64,165,109065,1,1719840035,1719840040.037
192.168.1.117,10.0.0.173,23492,80,TCP,16,748,474980,3,1719835348,1719835355.4267
192.168.1.146,10.0.0.253,21526,54889,TCP,64,551,397822,2,1719835229,1719835237.8005
192.168.1.14,10.0.0.237,19812,53,TCP,0,4,1256,3,1719835332,1719835335.3418
192.168.1.66,198.51.100.6,49063,53,UDP,16,939,275127,2,1719836092,1719836099.3796
192.168.1.223,10.0.0.169,21421,13917,TCP,16,103,93215,2,1719842003,1719842009.3032
192.168.1.93,10.0.0.225,34047,48757,TCP,64,10,3300,1,1719837154,1719837160.5096
192.168.1.173,10.0.0.42,37206,32266,TCP,0,12,8844,3,1719840944,1719840948.6717
192.168.1.65,192.168.1.182,40621,443,TCP,32,264,90816,3,1719836447,1719836451.4944
192.168.1.247,10.0.0.173,41675,80,UDP,32,595,93415,2,1719841079,1719841084.4886
192.168.1.72,192.168.1.252,38653,123,TCP,32,498,293322,3,1719837430,1719837431.0631
192.168.1.20,10.0.0.197,45300,123,TCP,32,619,463012,3,1719835443,1719835450.7332
192.168.1.69,10.0.0.241,54484,443,TCP,16,809,501580,2,1719835574,1719835579.8529
192.168.1.221,192.168.1.27,7305,443,TCP,32,177,37878,2,1719836988,1719836997.4214
192.168.1.21,192.168.1.209,17934,443,UDP,32,864,626400,3,1719837359,1719837365.2629
192.168.1.217,198.51.100.9,38190,9279,TCP,64,530,85330,1,1719837894,1719837902.8016
192.168.1.167,198.51.100.6,56814,443,TCP,64,904,203400,2,1719841396,1719841400.7548
192.168.1.2,10.0.0.205,46714,443,TCP,0,324,142560,1,1719835626,1719835631.1543
192.168.1.219,10.0.0.142,29135,53,TCP,16,810,472230,3,1719836165,1719836168.9889
192.168.1.151,10.0.0.101,48518,53637,TCP,16,168,102984,1,1719835257,1719835265.3464
192.168.1.46,10.0.0.142,38962,123,UDP,0,804,479988,1,1719839251,1719839252.5714
192.168.1.64,10.0.0.135,44742,123,UDP,64,213,73911,1,1719838611,1719838615.4665
192.168.1.181,192.168.1.49,11484,123,TCP,0,324,158760,1,1719839042,1719839044.9644
192.168.1.248,10.0.0.3,64580,123,TCP,0,673,647426,1,1719839290,1719839290.1389
192.168.1.220,192.168.1.55,61004,50072,TCP,16,789,672228,3,1719835817,1719835818.5029
192.168.1.83,10.0.0.139,37736,443,TCP,16,258,229878,2,1719835382,1719835384.8849
192.168.1.105,10.0.0.251,20351,80,TCP,64,941,349111,3,1719838530,1719838532.2036
192.168.1.203,10.0.0.63,29405,80,UDP,16,275,264825,1,1719840339,1719840348.5234
192.168.1.239,192.168.1.70,36150,443,TCP,16,304,95152,2,1719842302,1719842304.2694
192.168.1.143,10.0.0.157,9746,123,TCP,32,583,392359,1,1719836466,1719836467.2966
192.168.1.192,10.0.0.21,35187,123,UDP,16,455,170625,1,1719842325,1719842333.9719
192.168.1.65,10.0.0.147,7670,123,TCP,16,696,253344,1,1719838148,1719838155.395
192.168.1.238,10.0.0.66,53788,39434,TCP,64,274,88228,3,1719837347,1719837353.7072
192.168.1.105,192.168.1.97,62249,53,UDP,16,210,19950,1,1719835514,1719835523.4052
192.168.1.20,192.168.1.153,64572,443,TCP,16,444,253968,3,1719841436,1719841439.7901
192.168.1.238,10.0.0.50,46842,80,UDP,32,160,140000,2,1719842071,1719842077.9002
192.168.1.240,192.168.1.145,54427,80,TCP,32,753,383277,2,1719842333,1719842335.4063
192.168.1.103,10.0.0.156,19051,80,TCP,64,559,195091,1,1719839112,1719839115.8634
192.168.1.2,10.0.0.179,3353,80,UDP,32,690,46920,3,1719840294,1719840296.7981
192.168.1.114,198.51.100.5,16577,48792,TCP,16,917,391559,1,1719837195,1719837204.5431
192.168.1.150,10.0.0.87,13878,37474,TCP,16,62,5146,1,1719841783,1719841791.5341
192.168.1.147,10.0.0.231,53618,65286,UDP,16,121,34001,2,1719837088,1719837090.9269
192.168.1.201,10.0.0.200,39482,80,TCP,16,981,441450,1,1719838747,1719838755.6481
192.168.1.171,198.51.100.24,15106,443,UDP,64,403,315952,2,1719836780,1719836784.7046
192.168.1.148,10.0.0.30,33671,80,TCP,0,654,344658,2,1719840455,1719840458.5182
192.168.1.15,192.168.1.26,54681,123,TCP,32,284,168980,2,1719839512,1719839516.7116
192.168.1.102,198.51.100.21,50966,123,TCP,32,998,366266,2,1719842156,1719842164.1624
192.168.1.244,198.51.100.39,14407,80,TCP,64,641,155763,2,1719838986,1719838986.2299
192.168.1.37,10.0.0.202,11162,22896,TCP,16,764,671556,1,1719837917,1719837923.3535
192.168.1.87,8.8.8.7,17758,53,UDP,64,23,20079,3,1719840652,1719840660.0214
192.168.1.167,198.51.100.37,39663,123,TCP,16,825,468600,2,1719837431,1719837439.2456
192.168.1.129,192.168.1.3,49132,443,ICMP,0,136,134504,3,1719840284,1719840284.9825
192.168.1.128,192.168.1.154,32098,53,TCP,64,27,15957,2,1719840130,1719840136.5037
192.168.1.23,10.0.0.116,56116,39085,UDP,64,485,468510,2,1719836466,1719836472.3864
192.168.1.180,10.0.0.11,21234,443,UDP,32,628,585924,1,1719835207,1719835213.607
192.168.1.216,192.168.1.143,32804,53,TCP,32,852,344208,2,1719839092,1719839101.2666
192.168.1.98,10.0.0.92,13660,50883,TCP,16,820,628940,3,1719839019,1719839025.1809
192.168.1.98,198.51.100.47,49331,443,UDP,64,407,223850,3,1719838980,1719838985.706
192.168.1.62,192.168.1.14,62924,37840,UDP,16,52,8216,3,1719839196,1719839204.2941
192.168.1.132,10.0.0.229,45276,53,TCP,64,258,85140,2,1719836569,1719836574.7998
192.168.1.153,10.0.0.106,12973,11888,TCP,32,983,882734,3,1719837075,1719837082.2459
192.168.1.159,192.168.1.51,47398,55590,UDP,32,695,139695,2,1719837715,1719837724.5626
192.168.1.106,192.168.1.109,3577,123,TCP,64,899,195083,1,1719836043,1719836044.06
192.168.1.230,192.168.1.178,42603,53,UDP,16,21,13461,3,1719838478,1719838482.9415
192.168.1.195,10.0.0.58,5480,53,UDP,0,979,700964,3,1719840365,1719840374.6072
192.168.1.204,192.168.1.41,34237,63117,TCP,64,804,680988,3,1719835559,1719835566.8031
192.168.1.150,10.0.0.3,61807,5960,TCP,0,531,123723,1,1719841917,1719841919.5648
192.168.1.128,10.0.0.87,55649,80,UDP,0,49,27293,3,1719836732,1719836736.3124
192.168.1.43,192.168.1.234,21998,53,TCP,0,361,188803,2,1719835885,1719835885.1264
192.168.1.139,10.0.0.202,52381,53,TCP,0,601,186911,3,1719837259,1719837260.7015
192.168.1.219,10.0.0.226,12543,443,UDP,64,576,258048,2,1719841284,1719841289.5261
192.168.1.108,192.168.1.102,58357,16569,TCP,0,962,932178,2,1719838551,1719838560.0423
192.168.1.108,198.51.100.47,37984,41833,UDP,64,877,812979,2,1719839439,1719839445.96
192.168.1.205,198.51.100.13,38556,53,TCP,64,502,487944,2,1719840913,1719840919.5793
192.168.1.27,10.0.0.8,62920,80,UDP,32,183,135054,2,1719836676,1719836680.2689
192.168.1.38,10.0.0.238,8125,53764,TCP,0,961,924482,3,1719837236,1719837240.2864
192.168.1.118,10.0.0.158,15901,53,TCP,16,973,552664,3,1719835809,1719835813.0274
192.168.1.183,192.168.1.239,31040,59299,UDP,0,181,135207,2,1719835938,1719835944.9206
192.168.1.59,192.168.1.188,33605,65179,TCP,64,307,197401,2,1719836568,1719836570.718
192.168.1.118,10.0.0.239,2669,53,TCP,0,178,30260,1,1719839132,1719839133.957
192.168.1.2,10.0.0.105,41212,443,TCP,16,198,95436,3,1719837633,1719837635.0599
192.168.1.28,198.51.100.2,41638,123,UDP,64,641,252554,2,1719837875,1719837880.4507
192.168.1.210,10.0.0.108,52546,123,TCP,0,824,331248,3,1719839547,1719839556.6478
192.168.1.38,10.0.0.136,49063,53,UDP,0,863,56958,3,1719836167,1719836168.9836
192.168.1.212,10.0.0.139,51738,32093,TCP,32,617,305415,3,1719841393,1719841396.2391
192.168.1.172,10.0.0.73,53751,80,TCP,0,725,352350,3,1719837037,1719837037.1171
192.168.1.60,10.0.0.44,23755,80,TCP,64,21,14973,2,1719841958,1719841964.043
192.168.1.184,198.51.100.10,15450,40633,UDP,16,7,854,2,1719839116,1719839117.2081
192.168.1.212,192.168.1.186,11694,53,TCP,64,863,671414,3,1719838316,1719838322.7225
192.168.1.9,10.0.0.63,28678,53,TCP,32,735,690900,2,1719841153,1719841156.2512
192.168.1.85,10.0.0.95,28000,80,TCP,32,275,213675,3,1719838696,1719838697.0104
192.168.1.76,10.0.0.86,62904,80,UDP,32,708,310812,2,1719838019,1719838028.0222
192.168.1.239,10.0.0.243,36505,27485,TCP,64,238,228480,1,1719839859,1719839864.6393
192.168.1.7,192.168.1.164,30604,6378,TCP,32,89,9078,1,1719839873,1719839875.3026
192.168.1.251,10.0.0.133,27559,53,TCP,16,460,379040,3,1719835278,1719835286.9843
192.168.1.177,10.0.0.81,31780,123,UDP,32,778,338430,1,1719835978,1719835985.6978
192.168.1.243,10.0.0.105,16748,30689,TCP,32,739,644408,2,1719841570,1719841579.0618
192.168.1.221,192.168.1.201,31960,443,TCP,0,377,57304,2,1719837168,1719837169.2501
192.168.1.168,10.0.0.165,5669,63760,TCP,32,995,138305,1,1719841597,1719841598.0563
192.168.1.14,10.0.0.207,58410,13785,TCP,32,48,39264,2,1719835776,1719835777.203
192.168.1.5,10.0.0.174,33920,52021,TCP,16,883,566886,3,1719837345,1719837349.9312
192.168.1.206,10.0.0.91,11988,123,UDP,16,209,28215,3,1719835650,1719835652.8003
192.168.1.164,192.168.1.90,4883,53,TCP,0,868,815052,2,1719841104,1719841109.7523
192.168.1.217,10.0.0.151,17179,123,TCP,64,19,14630,3,1719836671,1719836676.9125
192.168.1.72,10.0.0.102,10662,31584,TCP,16,763,700434,3,1719841275,1719841277.2616
192.168.1.230,10.0.0.166,3436,53,TCP,0,314,147266,3,1719838177,1719838184.542
192.168.1.52,10.0.0.195,57590,40051,UDP,0,430,225750,1,1719837258,1719837265.9782
192.168.1.106,10.0.0.125,16462,60587,TCP,32,639,113103,3,1719837018,1719837027.5493
192.168.1.160,10.0.0.170,3551,443,TCP,64,416,122304,1,1719835923,1719835928.6639
192.168.1.123,10.0.0.105,46240,443,TCP,0,331,292273,2,1719839769,1719839778.9924
192.168.1.187,10.0.0.39,50225,443,TCP,0,139,137332,2,1719837219,1719837219.9021
192.168.1.156,192.168.1.43,10215,53,TCP,0,898,408590,3,1719841929,1719841938.0023
192.168.1.45,198.51.100.33,30217,53,TCP,0,479,153280,1,1719840695,1719840704.0506
192.168.1.122,10.0.0.163,61782,53,TCP,16,217,164486,1,1719841408,1719841414.0698
192.168.1.172,10.0.0.73,10946,443,UDP,32,76,53884,1,1719840676,1719840677.8312
192.168.1.184,10.0.0.203,7664,80,TCP,32,874,189658,1,1719837704,1719837707.231
192.168.1.20,198.51.100.44,27799,123,TCP,32,682,510818,3,1719839938,1719839944.2405
192.168.1.89,10.0.0.116,4145,123,TCP,32,831,77283,3,1719840450,1719840453.7427
192.168.1.118,10.0.0.188,47863,7724,TCP,64,327,181158,1,1719835777,1719835777.7723
192.168.1.218,192.168.1.130,37436,53,TCP,32,440,58520,3,1719835314,1719835318.9121
192.168.1.245,198.51.100.14,62692,61030,TCP,32,614,62628,1,1719842400,1719842408.6131
192.168.1.248,10.0.0.233,40208,443,TCP,64,625,359375,3,1719835777,1719835786.8297
192.168.1.167,10.0.0.73,63744,53,TCP,0,431,334887,3,1719836550,1719836558.6697
192.168.1.100,192.168.1.107,14722,443,TCP,16,329,178647,2,1719838682,1719838687.3079
192.168.1.126,10.0.0.70,58459,123,TCP,32,653,296462,3,1719839239,1719839242.1068
192.168.1.233,10.0.0.13,17062,31862,TCP,0,407,154660,3,1719839376,1719839378.6423
192.168.1.244,10.0.0.41,36439,40675,TCP,64,106,9222,3,1719841631,1719841635.7966
192.168.1.235,10.0.0.129,54382,53,TCP,0,271,42547,2,1719839107,1719839111.6593
192.168.1.49,192.168.1.48,13183,443,UDP,0,502,340356,2,1719838230,1719838231.6688
192.168.1.60,192.168.1.201,47188,123,TCP,16,330,271590,2,1719836336,1719836345.9176
192.168.1.231,192.168.1.206,48344,443,UDP,32,157,14130,2,1719836652,1719836659.3132
192.168.1.92,10.0.0.128,35069,123,TCP,64,336,150864,1,1719842223,1719842229.9479
192.168.1.3,192.168.1.157,21521,443,TCP,32,859,67861,2,1719839626,1719839631.3612
192.168.1.204,10.0.0.230,59657,61841,TCP,0,525,481425,3,1719837798,1719837801.6498
192.168.1.245,10.0.0.35,22853,53,TCP,16,967,854828,2,1719840900,1719840907.7112
192.168.1.71,198.51.100.15,62301,11719,TCP,16,590,318010,2,1719839573,1719839574.7636
192.168.1.79,192.168.1.172,28394,80,TCP,64,276,206172,2,1719840186,1719840192.156
192.168.1.83,198.51.100.18,13432,443,TCP,16,537,131028,1,1719840873,1719840878.0351
192.168.1.7,192.168.1.116,33557,80,TCP,64,510,117810,3,1719837223,1719837225.6238
192.168.1.93,10.0.0.187,29162,80,TCP,32,887,620013,3,1719840966,1719840974.7225
192.168.1.66,10.0.0.8,46648,123,TCP,64,955,642715,2,1719839001,1719839003.3223
192.168.1.239,10.0.0.132,7509,443,TCP,16,978,950616,2,1719838047,1719838050.6346
192.168.1.81,10.0.0.155,57558,80,TCP,16,980,291060,2,1719836261,1719836262.777
10.0.0.59,192.168.1.10,39129,80,TCP,64,98696,5329584,1,1719840773,1719840773.2435
192.168.1.201,10.0.0.125,32097,53,UDP,32,230,98440,1,1719836561,1719836570.6696
192.168.1.5,10.0.0.232,57123,25645,TCP,64,368,289616,2,1719839030,1719839037.5207
192.168.1.23,192.168.1.111,15277,80,TCP,32,183,47214,3,1719842119,1719842123.7292
192.168.1.117,10.0.0.213,14029,80,ICMP,32,851,151478,3,1719839859,1719839863.296
192.168.1.39,192.168.1.53,56050,53,TCP,32,819,190008,1,1719839196,1719839203.664
192.168.1.190,192.168.1.54,25555,123,TCP,64,68,9316,3,1719841297,1719841305.0314
192.168.1.44,192.168.1.219,60636,123,UDP,16,683,322376,2,1719836700,1719836704.654
192.168.1.3,192.168.1.129,38541,123,TCP,64,319,266365,3,1719835737,1719835743.021
192.168.1.149,198.51.100.6,48107,8030,TCP,16,647,38820,1,1719841531,1719841534.6081
192.168.1.42,10.0.0.220,17816,35086,TCP,16,478,406778,1,1719835297,1719835306.1413
192.168.1.251,198.51.100.34,56974,123,TCP,0,916,793256,1,1719841754,1719841761.4766
192.168.1.194,192.168.1.179,63099,123,TCP,0,40,26720,3,1719837010,1719837018.1194
192.168.1.82,10.0.0.31,24300,80,TCP,32,548,195088,3,1719836143,1719836146.2788
192.168.1.171,10.0.0.21,26873,24322,TCP,16,890,219830,2,1719835662,1719835671.5332
192.168.1.217,192.168.1.125,25491,123,TCP,0,820,719960,3,1719838474,1719838474.4366
192.168.1.110,198.51.100.18,64344,443,TCP,16,640,263680,1,1719839041,1719839044.7331
192.168.1.251,192.168.1.214,33666,443,TCP,16,964,860852,1,1719835990,1719835999.6308
192.168.1.140,192.168.1.181,64699,123,UDP,32,852,514608,3,1719840812,1719840819.9463
192.168.1.106,10.0.0.188,19897,32161,TCP,64,73,31390,1,1719839232,1719839238.8532
192.168.1.117,192.168.1.249,15581,123,TCP,64,719,596051,2,1719840075,1719840083.3989
192.168.1.237,10.0.0.203,19281,24300,UDP,32,818,89162,3,1719842372,1719842374.2104
192.168.1.111,198.51.100.5,54536,443,TCP,0,260,26260,1,1719838484,1719838484.3154
192.168.1.5,10.0.0.223,34242,80,TCP,0,364,349440,3,1719836229,1719836231.0213
192.168.1.230,10.0.0.7,45992,53,UDP,32,926,478742,1,1719836141,1719836141.8092
192.168.1.13,10.0.0.163,34494,123,TCP,16,65,14950,1,1719836968,1719836968.5297
192.168.1.195,10.0.0.29,24975,443,TCP,0,995,233825,2,1719839687,1719839695.7004
192.168.1.165,10.0.0.123,63343,443,UDP,0,919,368519,3,1719836972,1719836974.98
192.168.1.151,192.168.1.6,9581,80,TCP,32,737,650034,1,1719838368,1719838373.8183
192.168.1.178,192.168.1.135,44601,53,TCP,32,280,241640,3,1719839149,1719839149.7083
192.168.1.74,192.168.1.153,36645,53,UDP,16,589,62434,2,1719838048,1719838056.0201
192.168.1.188,10.0.0.215,56471,53,TCP,64,121,87604,3,1719835898,1719835905.1413
192.168.1.39,10.0.0.103,21121,53,TCP,64,540,223560,1,1719838523,1719838523.4929
192.168.1.65,192.168.1.93,18430,48810,UDP,16,244,31476,2,1719841699,1719841705.3545
192.168.1.138,192.168.1.185,21260,123,TCP,32,603,188136,1,1719837656,1719837662.4221
192.168.1.45,198.51.100.7,26439,53,TCP,64,85,29580,1,1719835299,1719835303.2064
192.168.1.239,192.168.1.139,6621,80,UDP,0,700,256200,1,1719836031,1719836031.9836
192.168.1.92,192.168.1.170,61949,53,TCP,0,575,340975,2,1719836702,1719836705.7908
192.168.1.6,198.51.100.47,56180,123,ICMP,64,948,81528,3,1719839072,1719839078.3848
192.168.1.130,10.0.0.12,53649,80,TCP,32,757,83270,1,1719840187,1719840189.8885
192.168.1.14,10.0.0.243,34954,443,TCP,32,851,359122,1,1719835448,1719835453.2383
192.168.1.203,192.168.1.220,1775,53,TCP,64,483,200928,2,1719838277,1719838284.2469
192.168.1.20,10.0.0.248,11764,80,TCP,32,94,26696,3,1719841686,1719841691.6409
192.168.1.200,10.0.0.119,42068,123,TCP,0,529,207368,1,1719835466,1719835474.0456
192.168.1.77,198.51.100.17,21281,53,TCP,32,938,891100,2,1719841791,1719841796.741
192.168.1.225,10.0.0.101,55931,443,TCP,16,385,292215,1,1719839233,1719839233.7508
192.168.1.163,8.8.8.9,9808,80,TCP,64,142,97270,1,1719841104,1719841104.8445
192.168.1.25,198.51.100.8,57810,123,TCP,0,476,252280,3,1719839423,1719839431.0275
192.168.1.237,10.0.0.186,18763,34490,TCP,16,300,203400,1,1719836432,1719836435.6168
192.168.1.138,10.0.0.3,24713,443,UDP,64,859,795434,3,1719841765,1719841768.8532
192.168.1.245,10.0.0.251,63063,443,UDP,16,960,932160,2,1719842249,1719842253.7995
192.168.1.224,10.0.0.218,57388,53,UDP,16,786,672030,2,1719839741,1719839750.3969
192.168.1.229,10.0.0.220,30474,53,TCP,0,653,303645,3,1719840482,1719840484.8234
192.168.1.168,10.0.0.85,32986,443,ICMP,0,550,36850,2,1719835786,1719835791.0981
192.168.1.170,10.0.0.129,19354,54869,TCP,16,670,649900,1,1719835841,1719835850.4208
192.168.1.82,198.51.100.16,55394,443,TCP,32,284,197948,3,1719836020,1719836022.3634
192.168.1.222,198.51.100.15,58502,53,ICMP,0,817,420755,3,1719840017,1719840026.282
192.168.1.122,10.0.0.16,62284,123,ICMP,32,399,380646,2,1719838180,1719838189.6792
192.168.1.234,192.168.1.182,46371,123,TCP,32,399,320397,3,1719836157,1719836158.3033
192.168.1.29,192.168.1.128,63096,443,TCP,16,684,627912,1,1719838262,1719838264.0814
192.168.1.200,192.168.1.96,54380,443,UDP,64,829,157510,2,1719838044,1719838049.2351
192.168.1.19,192.168.1.202,11718,11335,TCP,32,849,50940,1,1719837087,1719837090.2508
192.168.1.236,10.0.0.184,7429,80,TCP,16,972,826200,2,1719835651,1719835659.6573
192.168.1.241,10.0.0.121,22192,443,TCP,16,279,232407,3,1719839060,1719839065.5454
192.168.1.111,192.168.1.45,6468,443,TCP,32,649,504273,2,1719835530,1719835538.9925
192.168.1.225,198.51.100.41,29953,1752,TCP,16,421,209658,3,1719838247,1719838251.3935
192.168.1.115,10.0.0.88,15168,80,TCP,0,521,140149,2,1719840110,1719840117.5831
192.168.1.25,10.0.0.211,31203,80,TCP,0,93,75609,1,1719840667,1719840672.8864
192.168.1.68,192.168.1.253,51168,53,TCP,64,391,339388,3,1719835751,1719835752.9027
192.168.1.144,10.0.0.70,29345,20075,TCP,64,421,52204,3,1719840396,1719840402.1096
192.168.1.175,8.8.8.8,21877,443,TCP,0,111,83139,3,1719838271,1719838280.9616
192.168.1.193,10.0.0.178,23765,443,TCP,64,209,110561,1,1719838920,1719838923.563
192.168.1.79,10.0.0.53,5050,53,TCP,32,821,574700,2,1719835728,1719835731.029
192.168.1.229,10.0.0.182,52476,53,UDP,64,3,2337,3,1719835616,1719835618.3033
192.168.1.164,192.168.1.29,9092,80,TCP,0,186,68820,1,1719842233,1719842235.506
192.168.1.176,10.0.0.62,3000,80,UDP,64,879,123060,3,1719835687,1719835693.7372
192.168.1.208,10.0.0.85,23147,53,TCP,16,273,171717,2,1719840710,1719840717.548
192.168.1.20,10.0.0.203,56631,80,ICMP,0,370,55870,1,1719836116,1719836118.3686
192.168.1.215,10.0.0.24,50430,123,TCP,0,982,603930,2,1719839852,1719839854.7326
192.168.1.247,10.0.0.140,26857,443,TCP,32,993,405144,3,1719841941,1719841944.0434
192.168.1.52,192.168.1.238,21255,80,UDP,32,463,216221,2,1719836329,1719836333.9676
192.168.1.229,10.0.0.174,29209,48836,TCP,32,838,181846,3,1719839245,1719839253.0601
192.168.1.211,10.0.0.80,35940,123,TCP,64,515,291490,1,1719838033,1719838035.8162
192.168.1.71,10.0.0.23,39424,443,TCP,0,182,67886,3,1719836695,1719836696.618
192.168.1.106,192.168.1.97,35657,443,TCP,16,26,8684,2,1719836930,1719836930.8467
